timestamp_local,timestamp_device,node,state,set,ax,ay,az,gx,gy,gz
1773904394.390636,59370,NODE_A1,REC,1,0.725,-0.128,0.842,-171.8,25.6,-104.4
1773904394.390704,59374,NODE_A1,REC,1,0.628,0.029,0.954,-68.2,90.5,-116.8
1773904394.419487,59376,NODE_A1,REC,1,0.628,0.029,0.954,-68.2,90.5,-116.8
1773904394.449589,59400,NODE_A1,REC,1,0.615,0.043,0.929,-62.7,90.2,-117.2
1773904394.451401,59404,NODE_A1,REC,1,0.527,0.028,0.813,-50.4,44.4,-119.9
1773904394.452837,59407,NODE_A1,REC,1,0.518,0.011,0.779,-53.0,34.7,-118.1
1773904394.481386,59431,NODE_A1,REC,1,0.511,-0.028,0.746,-57.5,27.5,-114.9
1773904394.481650,59434,NODE_A1,REC,1,0.601,-0.098,0.710,-83.4,19.5,-90.6
1773904394.482210,59436,NODE_A1,REC,1,0.601,-0.098,0.710,-83.4,19.5,-90.6
1773904394.600604,59460,NODE_A1,REC,1,0.613,-0.109,0.716,-86.9,17.0,-87.3
1773904394.601174,59464,NODE_A1,REC,1,0.873,-0.096,0.792,-100.3,18.6,-67.7
1773904394.602835,59467,NODE_A1,REC,1,0.912,-0.089,0.801,-93.8,30.0,-68.4
1773904394.602951,59491,NODE_A1,REC,1,0.940,-0.085,0.804,-85.9,38.6,-71.8
1773904394.631032,59494,NODE_A1,REC,1,0.963,-0.034,0.729,-54.6,61.5,-127.7
1773904394.749694,59496,NODE_A1,REC,1,0.963,-0.034,0.729,-54.6,61.5,-127.7
1773904394.750474,59729,NODE_A1,REC,1,0.083,0.283,1.454,-93.9,63.4,-201.1
1773904394.752155,59733,NODE_A1,REC,1,0.232,0.302,1.397,-98.9,4.5,-148.9
1773904394.752212,59736,NODE_A1,REC,1,0.269,0.314,1.388,-97.4,-0.4,-147.0
1773904394.811895,59760,NODE_A1,REC,1,0.286,0.323,1.376,-98.6,-5.0,-144.3
1773904394.839698,59763,NODE_A1,REC,1,0.285,0.279,1.395,-77.8,-8.9,-153.7
1773904394.841223,59765,NODE_A1,REC,1,0.285,0.279,1.395,-77.8,-8.9,-153.7
1773904394.841299,59790,NODE_A1,REC,1,0.248,0.290,1.417,-61.0,-12.1,-162.8
1773904394.869335,59793,NODE_A1,REC,1,0.100,0.265,1.304,15.9,-56.1,-160.1
1773904394.870677,59796,NODE_A1,REC,1,0.115,0.272,1.270,18.3,-61.8,-157.5
1773904394.899141,59819,NODE_A1,REC,1,0.116,0.271,1.234,17.2,-65.8,-155.9
1773904394.900595,59823,NODE_A1,REC,1,0.210,0.289,1.140,-19.7,-95.3,-137.2
1773904394.902111,59825,NODE_A1,REC,1,0.210,0.289,1.140,-19.7,-95.3,-137.2
1773904394.902162,59850,NODE_A1,REC,1,0.250,0.278,1.139,-26.1,-96.8,-134.9
1773904394.931039,59853,NODE_A1,REC,1,0.338,0.219,1.164,-46.5,-99.1,-145.1
1773904394.960043,59856,NODE_A1,REC,1,0.345,0.217,1.175,-46.9,-99.3,-147.0
1773904394.991644,59880,NODE_A1,REC,1,0.350,0.206,1.193,-46.2,-98.6,-147.9
1773904395.020509,59883,NODE_A1,REC,1,0.341,0.133,1.275,93.6,-148.2,-104.6
1773904395.021190,59885,NODE_A1,REC,1,0.341,0.133,1.275,93.6,-148.2,-104.6
1773904395.051506,59909,NODE_A1,REC,1,0.358,0.168,1.227,114.2,-146.7,-104.2
1773904395.080311,59913,NODE_A1,REC,1,0.229,0.246,0.972,115.4,-123.1,-138.7
1773904395.110019,59916,NODE_A1,REC,1,0.203,0.236,0.967,104.2,-123.3,-145.1
1773904395.110887,59939,NODE_A1,REC,1,0.187,0.198,0.930,90.5,-114.4,-149.5
1773904395.112390,59943,NODE_A1,REC,1,0.120,0.270,0.934,41.0,-44.9,-120.7
1773904395.112453,59945,NODE_A1,REC,1,0.120,0.270,0.934,41.0,-44.9,-120.7
1773904395.169885,60234,NODE_A1,REC,1,0.039,0.443,0.146,313.4,-16.4,42.4
1773904395.170571,60237,NODE_A1,REC,1,-0.062,0.520,0.027,326.8,-42.5,58.3
1773904395.199758,60240,NODE_A1,REC,1,-0.080,0.529,0.012,312.4,-43.5,61.3
1773904395.229960,60264,NODE_A1,REC,1,-0.080,0.529,0.012,312.4,-43.5,61.3
1773904395.231339,60267,NODE_A1,REC,1,-0.052,0.376,0.000,278.9,-47.3,92.1
1773904395.231537,60270,NODE_A1,REC,1,-0.022,0.354,-0.023,282.8,-43.8,94.2
1773904395.232065,60294,NODE_A1,REC,1,-0.008,0.342,-0.052,287.8,-39.5,94.4
1773904395.290350,60298,NODE_A1,REC,1,-0.021,0.192,-0.304,285.9,16.8,85.8
1773904395.291520,60301,NODE_A1,REC,1,-0.024,0.156,-0.344,281.2,28.3,85.2
1773904395.349946,60326,NODE_A1,REC,1,-0.026,0.122,-0.380,275.5,37.8,86.6
1773904395.350637,60329,NODE_A1,REC,1,0.140,-0.040,-0.522,215.1,33.8,108.6
1773904395.352143,60332,NODE_A1,REC,1,0.159,-0.061,-0.536,203.0,28.0,110.2
1773904395.352267,60356,NODE_A1,REC,1,0.159,-0.061,-0.536,203.0,28.0,110.2
1773904395.380672,60360,NODE_A1,REC,1,0.269,-0.214,-0.452,117.2,24.1,129.8
1773904395.380745,60362,NODE_A1,REC,1,0.269,-0.214,-0.452,117.2,24.1,129.8
1773904395.381624,60387,NODE_A1,REC,1,0.335,-0.223,-0.427,120.1,21.4,131.0
1773904395.414474,60390,NODE_A1,REC,1,0.510,-0.237,-0.319,161.3,76.3,97.6
1773904395.414657,60393,NODE_A1,REC,1,0.506,-0.248,-0.321,164.3,90.0,92.7
1773904395.441638,60418,NODE_A1,REC,1,0.511,-0.266,-0.326,168.9,101.5,88.6
1773904395.471257,60422,NODE_A1,REC,1,0.728,-0.436,-0.491,188.2,144.5,83.1
1773904395.519046,60425,NODE_A1,REC,1,0.750,-0.485,-0.543,189.0,146.5,82.7
1773904395.519133,60449,NODE_A1,REC,1,0.750,-0.485,-0.543,189.0,146.5,82.7
1773904395.531230,60452,NODE_A1,REC,1,0.975,-0.496,-0.671,148.1,106.3,80.9
1773904395.531392,60454,NODE_A1,REC,1,0.975,-0.496,-0.671,148.1,106.3,80.9
1773904395.591615,60479,NODE_A1,REC,1,0.982,-0.481,-0.640,134.3,102.0,76.2
1773904395.650030,60482,NODE_A1,REC,1,0.987,-0.439,-0.401,80.7,98.9,56.6
1773904395.650514,60485,NODE_A1,REC,1,0.994,-0.429,-0.370,82.7,102.4,52.9
1773904395.651984,60688,NODE_A1,REC,1,1.331,-0.439,0.061,54.4,169.2,55.4
1773904395.652190,60692,NODE_A1,REC,1,1.475,-0.497,0.068,46.9,157.0,29.2
1773904395.741085,60695,NODE_A1,REC,1,1.461,-0.500,0.050,43.0,157.5,25.0
1773904395.741611,60718,NODE_A1,REC,1,1.459,-0.503,0.038,38.3,156.1,20.6
1773904395.741657,60722,NODE_A1,REC,1,1.378,-0.555,-0.012,17.9,148.2,-8.1
1773904395.741961,60725,NODE_A1,REC,1,1.366,-0.556,-0.006,15.7,146.9,-12.8
1773904395.771533,60750,NODE_A1,REC,1,1.366,-0.556,-0.006,15.7,146.9,-12.8
1773904395.771882,60753,NODE_A1,REC,1,1.296,-0.544,0.082,-19.4,127.6,-11.4
1773904395.800494,60755,NODE_A1,REC,1,1.296,-0.544,0.082,-19.4,127.6,-11.4
1773904395.833430,60780,NODE_A1,REC,1,1.283,-0.542,0.098,-24.7,125.2,-9.8
1773904395.833578,60783,NODE_A1,REC,1,1.314,-0.527,0.235,-64.1,111.8,-4.2
1773904395.864251,60786,NODE_A1,REC,1,1.333,-0.523,0.257,-69.6,113.6,-4.2
1773904395.864443,60810,NODE_A1,REC,1,1.338,-0.533,0.266,-72.4,112.7,-4.8
1773904395.864817,60813,NODE_A1,REC,1,1.314,-0.489,0.261,-64.1,167.0,-47.6
1773904395.890891,60815,NODE_A1,REC,1,1.314,-0.489,0.261,-64.1,167.0,-47.6
1773904395.919729,60839,NODE_A1,REC,1,1.269,-0.471,0.240,-59.4,168.3,-60.4
1773904395.949876,60842,NODE_A1,REC,1,0.941,-0.495,0.316,-77.2,136.1,-98.4
1773904395.950707,60844,NODE_A1,REC,1,0.941,-0.495,0.316,-77.2,136.1,-98.4
1773904395.952295,60868,NODE_A1,REC,1,0.918,-0.496,0.331,-83.6,130.3,-93.2
1773904395.952642,60872,NODE_A1,REC,1,0.913,-0.457,0.419,-121.5,74.0,-61.7
1773904396.010880,60875,NODE_A1,REC,1,0.910,-0.464,0.454,-126.2,64.1,-58.8
1773904396.010965,60899,NODE_A1,REC,1,0.909,-0.464,0.482,-129.6,57.9,-56.3
1773904396.012234,60902,NODE_A1,REC,1,0.889,-0.471,0.624,-121.6,65.6,-41.0
1773904396.012287,60904,NODE_A1,REC,1,0.889,-0.471,0.624,-121.6,65.6,-41.0
1773904396.040835,60929,NODE_A1,REC,1,0.882,-0.463,0.625,-115.4,66.8,-39.3
1773904396.040974,60932,NODE_A1,REC,1,1.022,-0.429,0.612,-94.0,98.1,-44.8
1773904396.042029,60935,NODE_A1,REC,1,1.059,-0.418,0.596,-92.2,100.0,-48.6
1773904396.042077,61168,NODE_A1,REC,1,0.957,-0.165,0.694,-244.3,25.5,-115.6
1773904396.071233,61172,NODE_A1,REC,1,1.099,-0.164,0.823,-272.3,51.3,-163.1
1773904396.072262,61175,NODE_A1,REC,1,1.072,-0.164,0.853,-271.2,53.6,-173.8
1773904396.072362,61199,NODE_A1,REC,1,1.029,-0.160,0.886,-269.7,56.7,-183.6
1773904396.072445,61202,NODE_A1,REC,1,0.758,-0.257,1.048,-248.1,75.3,-204.1
1773904396.101024,61204,NODE_A1,REC,1,0.758,-0.257,1.048,-248.1,75.3,-204.1
1773904396.101352,61229,NODE_A1,REC,1,0.723,-0.266,1.074,-236.8,75.4,-205.0
1773904396.131816,61232,NODE_A1,REC,1,0.502,-0.210,1.073,-162.2,49.8,-175.6
1773904396.132428,61235,NODE_A1,REC,1,0.525,-0.192,1.112,-161.3,46.4,-169.3
1773904396.161006,61259,NODE_A1,REC,1,0.525,-0.192,1.112,-161.3,46.4,-169.3
1773904396.161279,61263,NODE_A1,REC,1,0.854,-0.233,1.435,-138.4,81.0,-177.1
1773904396.190213,61265,NODE_A1,REC,1,0.854,-0.233,1.435,-138.4,81.0,-177.1
1773904396.250122,61289,NODE_A1,REC,1,0.919,-0.228,1.482,-134.0,91.9,-180.8
1773904396.251391,61292,NODE_A1,REC,1,0.999,-0.194,1.557,-107.4,145.1,-229.1
1773904396.252726,61295,NODE_A1,REC,1,0.927,-0.217,1.496,-101.4,145.6,-234.4
1773904396.282300,61319,NODE_A1,REC,1,0.927,-0.217,1.496,-101.4,145.6,-234.4
1773904396.282499,61322,NODE_A1,REC,1,0.517,-0.167,1.320,-126.5,1.9,-209.1
1773904396.282731,61324,NODE_A1,REC,1,0.517,-0.167,1.320,-126.5,1.9,-209.1
1773904396.311342,61349,NODE_A1,REC,1,0.484,-0.160,1.341,-136.4,-68.5,-208.6
1773904396.311514,61353,NODE_A1,REC,1,0.564,-0.122,1.602,-184.1,-142.8,-198.4
1773904396.340413,61356,NODE_A1,REC,1,0.604,-0.113,1.660,-189.6,-136.0,-195.4
1773904396.400425,61379,NODE_A1,REC,1,0.656,-0.085,1.730,-190.6,-119.5,-194.8
1773904396.489380,61383,NODE_A1,REC,1,0.721,-0.019,1.836,-90.1,-16.1,-247.5
1773904396.491018,61470,NODE_A1,REC,1,0.518,0.082,1.168,57.7,-41.7,-243.2
1773904396.491078,61474,NODE_A1,REC,1,0.549,0.244,1.056,80.8,-26.4,-178.4
1773904396.492391,61477,NODE_A1,REC,1,0.542,0.242,1.042,80.6,-27.5,-179.7
1773904396.520781,61500,NODE_A1,REC,1,0.535,0.241,1.035,81.0,-26.6,-180.7
1773904396.521016,61504,NODE_A1,REC,1,0.424,0.243,0.898,108.7,-24.8,-176.5
1773904396.522052,61507,NODE_A1,REC,1,0.401,0.263,0.870,109.7,-24.5,-173.6
1773904396.522180,61530,NODE_A1,REC,1,0.401,0.263,0.870,109.7,-24.5,-173.6
1773904396.551064,61533,NODE_A1,REC,1,0.354,0.324,0.838,120.5,-29.0,-151.9
1773904396.551143,61536,NODE_A1,REC,1,0.357,0.335,0.837,127.1,-31.6,-148.6
1773904396.553144,61560,NODE_A1,REC,1,0.355,0.340,0.834,133.9,-32.7,-144.9
1773904396.553204,61563,NODE_A1,REC,1,0.308,0.377,0.805,150.3,-19.3,-143.8
1773904396.580356,61565,NODE_A1,REC,1,0.308,0.377,0.805,150.3,-19.3,-143.8
1773904396.580538,61589,NODE_A1,REC,1,0.287,0.382,0.789,153.0,-18.6,-142.7
1773904396.670350,61592,NODE_A1,REC,1,0.302,0.395,0.677,169.3,-0.1,-117.4
1773904396.702542,61594,NODE_A1,REC,1,0.302,0.395,0.677,169.3,-0.1,-117.4
1773904396.731286,61617,NODE_A1,REC,1,0.293,0.407,0.657,170.1,2.7,-115.8
1773904396.732173,61621,NODE_A1,REC,1,0.186,0.451,0.580,161.4,12.5,-130.9
1773904396.761866,61624,NODE_A1,REC,1,0.147,0.438,0.594,156.7,12.1,-122.9
1773904396.762009,61649,NODE_A1,REC,1,0.147,0.438,0.594,156.7,12.1,-122.9
1773904396.762054,61652,NODE_A1,REC,1,0.206,0.450,0.502,164.1,2.6,-55.2
1773904396.769175,61654,NODE_A1,REC,1,0.206,0.450,0.502,164.1,2.6,-55.2
1773904396.820028,61679,NODE_A1,REC,1,0.189,0.439,0.489,165.1,-4.6,-56.1
1773904396.821116,61683,NODE_A1,REC,1,0.183,0.430,0.488,181.1,-7.1,-49.7
1773904396.821173,61685,NODE_A1,REC,1,0.183,0.430,0.488,181.1,-7.1,-49.7
1773904396.823083,61710,NODE_A1,REC,1,0.258,0.418,0.457,184.9,1.3,-48.5
1773904396.891119,61713,NODE_A1,REC,1,0.143,0.364,0.381,182.4,-8.2,-50.2
1773904396.909935,61716,NODE_A1,REC,1,0.143,0.372,0.369,183.1,-5.7,-35.0
1773904396.939889,61739,NODE_A1,REC,1,0.143,0.372,0.369,183.1,-5.7,-35.0
1773904396.940662,61950,NODE_A1,REC,1,0.231,-0.008,-0.478,147.9,56.9,39.1
1773904396.969546,61954,NODE_A1,REC,1,0.455,0.020,-0.517,198.5,86.8,46.9
1773904396.970935,61957,NODE_A1,REC,1,0.486,-0.003,-0.522,204.5,87.1,42.7
1773904397.001700,61980,NODE_A1,REC,1,0.518,-0.029,-0.528,208.9,91.3,39.6
1773904397.031203,61984,NODE_A1,REC,1,0.563,-0.081,-0.523,193.1,128.5,30.0
1773904397.031839,61986,NODE_A1,REC,1,0.563,-0.081,-0.523,193.1,128.5,30.0
1773904397.062055,62010,NODE_A1,REC,1,0.569,-0.088,-0.524,189.2,130.9,29.3
1773904397.062461,62014,NODE_A1,REC,1,0.537,-0.148,-0.569,180.2,150.8,25.9
1773904397.062787,62017,NODE_A1,REC,1,0.515,-0.165,-0.577,179.4,152.5,27.2
1773904397.062832,62040,NODE_A1,REC,1,0.515,-0.165,-0.577,179.4,152.5,27.2
1773904397.179728,62043,NODE_A1,REC,1,0.657,-0.265,-0.550,160.7,132.8,57.7
1773904397.270653,62046,NODE_A1,REC,1,0.723,-0.282,-0.542,161.3,133.4,61.8
1773904397.271042,62070,NODE_A1,REC,1,0.783,-0.279,-0.538,165.8,136.8,63.2
1773904397.272345,62073,NODE_A1,REC,1,0.887,-0.317,-0.496,176.0,152.3,47.7
1773904397.272584,62075,NODE_A1,REC,1,0.887,-0.317,-0.496,176.0,152.3,47.7
1773904397.302098,62098,NODE_A1,REC,1,0.901,-0.312,-0.489,174.1,155.2,46.9
1773904397.302268,62102,NODE_A1,REC,1,0.927,-0.348,-0.501,185.6,157.2,39.4
1773904397.330668,62279,NODE_A1,REC,1,1.365,-0.415,-0.121,96.7,125.3,13.5
1773904397.331319,62282,NODE_A1,REC,1,1.294,-0.378,-0.029,70.1,117.2,5.3
1773904397.391542,62285,NODE_A1,REC,1,1.291,-0.374,-0.020,66.7,116.1,5.0
1773904397.392012,62308,NODE_A1,REC,1,1.291,-0.374,-0.020,66.7,116.1,5.0
1773904397.392150,62312,NODE_A1,REC,1,1.266,-0.367,0.066,46.1,112.3,12.0
1773904397.392272,62315,NODE_A1,REC,1,1.285,-0.370,0.091,42.1,115.8,15.3
1773904397.421260,62339,NODE_A1,REC,1,1.277,-0.356,0.105,41.8,122.0,17.6
1773904397.421614,62342,NODE_A1,REC,1,1.038,-0.361,0.193,73.8,109.3,50.2
1773904397.450306,62345,NODE_A1,REC,1,0.923,-0.538,0.143,75.6,154.2,33.6
1773904397.450633,62369,NODE_A1,REC,1,0.923,-0.538,0.143,75.6,154.2,33.6
1773904397.480531,62372,NODE_A1,REC,1,1.088,-0.362,0.275,-36.6,207.4,64.9
1773904397.511211,62375,NODE_A1,REC,1,1.099,-0.421,0.345,-16.5,181.9,66.8
1773904397.511570,62399,NODE_A1,REC,1,1.076,-0.433,0.364,13.0,145.9,56.0
1773904397.511851,62402,NODE_A1,REC,1,1.000,-0.416,0.155,102.5,3.9,37.8
1773904397.511996,62404,NODE_A1,REC,1,1.000,-0.416,0.155,102.5,3.9,37.8
1773904397.571695,62429,NODE_A1,REC,1,1.036,-0.414,0.153,89.4,13.6,42.8
1773904397.572936,62432,NODE_A1,REC,1,1.291,-0.387,0.210,44.2,56.5,47.7
1773904397.603607,62435,NODE_A1,REC,1,1.315,-0.391,0.196,49.1,48.3,42.0
1773904397.603788,62460,NODE_A1,REC,1,1.325,-0.396,0.184,52.7,39.7,34.8
1773904397.632436,62463,NODE_A1,REC,1,1.377,-0.401,0.194,31.8,42.5,13.8
1773904397.632526,62466,NODE_A1,REC,1,1.384,-0.392,0.214,27.2,44.4,9.5
1773904397.841546,62489,NODE_A1,REC,1,1.384,-0.392,0.214,27.2,44.4,9.5
1773904397.841862,62492,NODE_A1,REC,1,1.363,-0.390,0.281,24.2,50.5,-11.4
1773904397.841915,62788,NODE_A1,REC,1,1.039,-0.566,-0.012,-8.1,-10.9,38.6
1773904397.869867,62791,NODE_A1,REC,1,1.006,-0.538,0.082,-18.3,19.2,8.1
1773904397.900039,62793,NODE_A1,REC,1,1.006,-0.538,0.082,-18.3,19.2,8.1
1773904397.901004,62819,NODE_A1,REC,1,0.987,-0.541,0.069,-16.7,20.4,6.3
1773904397.931903,62822,NODE_A1,REC,1,0.808,-0.515,0.043,-129.6,119.8,-21.7
1773904397.932108,62824,NODE_A1,REC,1,0.808,-0.515,0.043,-129.6,119.8,-21.7
1773904397.960989,62849,NODE_A1,REC,1,0.827,-0.512,0.068,-137.0,122.4,-18.2
1773904397.961982,62852,NODE_A1,REC,1,0.849,-0.499,0.123,-150.1,135.4,0.1
1773904397.962440,62855,NODE_A1,REC,1,0.844,-0.533,0.145,-151.2,140.4,5.0
1773904397.962715,62878,NODE_A1,REC,1,0.844,-0.533,0.145,-151.2,140.4,5.0
1773904397.991139,62882,NODE_A1,REC,1,0.821,-0.486,0.355,-169.7,186.1,6.7
1773904397.991526,62884,NODE_A1,REC,1,0.821,-0.486,0.355,-169.7,186.1,6.7
1773904397.991716,62909,NODE_A1,REC,1,0.837,-0.470,0.427,-160.6,186.5,4.9
1773904397.993623,62913,NODE_A1,REC,1,0.819,-0.496,0.472,-111.1,137.4,-53.5
1773904398.022544,62916,NODE_A1,REC,1,0.786,-0.460,0.479,-108.0,134.0,-63.8
1773904398.022771,62939,NODE_A1,REC,1,0.760,-0.433,0.483,-105.0,129.5,-73.1
1773904398.022875,62943,NODE_A1,REC,1,0.721,-0.418,0.511,-77.9,136.7,-101.6
1773904398.023179,62945,NODE_A1,REC,1,0.721,-0.418,0.511,-77.9,136.7,-101.6
1773904398.081061,62970,NODE_A1,REC,1,0.714,-0.341,0.473,-71.3,124.8,-124.6
1773904398.081498,62973,NODE_A1,REC,1,0.487,-0.291,0.418,-46.1,96.3,-146.8
1773904398.081639,62976,NODE_A1,REC,1,0.467,-0.268,0.416,-46.1,98.4,-144.8
1773904398.083600,63000,NODE_A1,REC,1,0.462,-0.255,0.406,-47.2,100.4,-142.4
1773904398.110883,63003,NODE_A1,REC,1,0.555,-0.236,0.400,-40.7,104.2,-142.6
1773904398.110922,63005,NODE_A1,REC,1,0.555,-0.236,0.400,-40.7,104.2,-142.6
1773904398.112032,63030,NODE_A1,REC,1,0.556,-0.233,0.376,-40.5,110.7,-144.5
1773904398.112099,63033,NODE_A1,REC,1,0.638,-0.066,0.482,-51.2,157.7,-100.6
1773904398.140582,63036,NODE_A1,REC,1,0.620,-0.051,0.476,-49.0,161.3,-121.4
1773904398.169443,63059,NODE_A1,REC,1,0.580,-0.066,0.477,-51.0,162.8,-129.3
1773904398.171218,63361,NODE_A1,REC,1,0.483,-0.078,1.095,-21.1,12.9,5.7
1773904398.171517,63364,NODE_A1,REC,1,0.398,-0.095,1.101,-17.0,28.3,5.1
1773904398.172186,63366,NODE_A1,REC,1,0.398,-0.095,1.101,-17.0,28.3,5.1
1773904398.200708,63390,NODE_A1,REC,1,0.408,-0.150,1.149,-14.3,28.6,5.5
1773904398.200828,63393,NODE_A1,REC,1,0.490,-0.207,0.980,65.1,-17.5,-7.5
1773904398.229377,63396,NODE_A1,REC,1,0.478,-0.243,0.935,57.6,-5.8,-11.8
1773904398.230840,63420,NODE_A1,REC,1,0.478,-0.243,0.935,57.6,-5.8,-11.8
1773904398.259700,63423,NODE_A1,REC,1,0.656,-0.316,0.802,1.3,40.9,-77.1
1773904398.260913,63426,NODE_A1,REC,1,0.636,-0.287,0.860,1.5,47.7,-86.5
1773904398.289500,63449,NODE_A1,REC,1,0.596,-0.274,0.879,0.7,41.3,-90.0
1773904398.290418,63453,NODE_A1,REC,1,0.274,-0.092,0.899,-17.7,-24.1,-23.0
1773904398.292301,63456,NODE_A1,REC,1,0.300,-0.037,0.907,-18.2,-17.3,-27.6
1773904398.292440,63480,NODE_A1,REC,1,0.300,-0.037,0.907,-18.2,-17.3,-27.6
1773904398.321738,63483,NODE_A1,REC,1,0.229,-0.092,0.942,-31.3,1.5,-76.7
1773904398.322051,63486,NODE_A1,REC,1,0.282,-0.095,0.905,-33.0,4.9,-79.8
1773904398.322606,63511,NODE_A1,REC,1,0.315,-0.093,0.896,-30.8,14.0,-77.6
1773904398.322653,63514,NODE_A1,REC,1,0.255,-0.069,0.943,9.4,34.3,-10.7
1773904398.355403,63517,NODE_A1,REC,1,0.256,-0.060,0.978,13.6,34.2,-5.5
1773904398.355537,63540,NODE_A1,REC,1,0.184,-0.052,1.026,14.5,38.4,-2.0
1773904398.410605,63543,NODE_A1,REC,1,0.197,-0.056,1.069,0.6,119.9,-2.0
1773904398.410962,63546,NODE_A1,REC,1,0.157,-0.051,1.073,-6.5,146.5,-9.6
1773904398.440250,63571,NODE_A1,REC,1,0.093,0.005,1.029,-14.5,173.1,-22.3
