timestamp_local,frame,joint,angle_deg,visible,fps
1773910421.160759,1486,R_Elbow,108.85,1,26.0
1773910421.199653,1487,R_Elbow,108.65,1,26.0
1773910421.237782,1488,R_Elbow,108.65,1,26.0
1773910421.276316,1489,R_Elbow,108.65,1,26.0
1773910421.315809,1490,R_Elbow,81.73,1,26.0
1773910421.355819,1491,R_Elbow,71.56,1,26.0
1773910421.394265,1492,R_Elbow,59.52,1,26.0
1773910421.433279,1493,R_Elbow,51.47,1,26.0
1773910421.472985,1494,R_Elbow,38.07,1,26.0
1773910421.511914,1495,R_Elbow,38.11,1,26.0
1773910421.550517,1496,R_Elbow,41.34,1,26.0
1773910421.589760,1497,R_Elbow,50.84,1,26.0
1773910421.629405,1498,R_Elbow,52.18,1,26.0
1773910421.669247,1499,R_Elbow,58.58,1,26.0
1773910421.708718,1500,R_Elbow,82.44,1,26.0
1773910421.748423,1501,R_Elbow,82.44,1,26.0
1773910421.786246,1502,R_Elbow,82.44,1,26.0
1773910421.825060,1503,R_Elbow,109.74,1,26.0
1773910421.863490,1504,R_Elbow,117.55,1,26.0
1773910421.901712,1505,R_Elbow,122.37,1,26.0
1773910421.940442,1506,R_Elbow,141.47,1,26.0
1773910421.979920,1507,R_Elbow,144.51,1,26.0
1773910422.018679,1508,R_Elbow,150.44,1,26.0
1773910422.057461,1509,R_Elbow,160.03,1,26.0
1773910422.096011,1510,R_Elbow,166.96,1,26.0
1773910422.134712,1511,R_Elbow,32.94,1,25.7
1773910422.173350,1512,R_Elbow,163.63,1,25.7
1773910422.211796,1513,R_Elbow,157.75,1,25.7
1773910422.251423,1514,R_Elbow,167.34,1,25.7
1773910422.290136,1515,R_Elbow,167.34,1,25.7
1773910422.328505,1516,R_Elbow,167.34,1,25.7
1773910422.368875,1517,R_Elbow,160.63,1,25.7
1773910422.407709,1518,R_Elbow,0.00,0,25.7
1773910422.446192,1519,R_Elbow,101.79,1,25.7
1773910422.484882,1520,R_Elbow,67.21,1,25.7
1773910422.523687,1521,R_Elbow,0.00,0,25.7
1773910422.562725,1522,R_Elbow,141.30,1,25.7
1773910422.601058,1523,R_Elbow,135.51,1,25.7
1773910422.640091,1524,R_Elbow,133.18,1,25.7
1773910422.678544,1525,R_Elbow,135.14,1,25.7
1773910422.717114,1526,R_Elbow,137.60,1,25.7
1773910422.756056,1527,R_Elbow,138.57,1,25.7
1773910422.803547,1528,R_Elbow,131.12,1,25.7
1773910422.843393,1529,R_Elbow,131.12,1,25.7
1773910422.882128,1530,R_Elbow,25.89,1,25.7
1773910422.923719,1531,R_Elbow,0.00,0,25.7
1773910422.963706,1532,R_Elbow,0.00,0,25.7
1773910423.003122,1533,R_Elbow,156.95,1,25.7
1773910423.041883,1534,R_Elbow,168.99,1,25.7
1773910423.081330,1535,R_Elbow,177.70,1,25.7
1773910423.121900,1536,R_Elbow,162.01,1,25.7
1773910423.160335,1537,R_Elbow,165.96,1,25.4
1773910423.200101,1538,R_Elbow,166.54,1,25.4
1773910423.242967,1539,R_Elbow,167.21,1,25.4
1773910423.283576,1540,R_Elbow,159.34,1,25.4
1773910423.329270,1541,R_Elbow,159.34,1,25.4
1773910423.369148,1542,R_Elbow,159.34,1,25.4
1773910423.410358,1543,R_Elbow,154.79,1,25.4
1773910423.451870,1544,R_Elbow,158.39,1,25.4
1773910423.492427,1545,R_Elbow,153.76,1,25.4
1773910423.533029,1546,R_Elbow,131.96,1,25.4
1773910423.572709,1547,R_Elbow,0.00,0,25.4
1773910423.611467,1548,R_Elbow,125.80,1,25.4
1773910423.651377,1549,R_Elbow,123.29,1,25.4
1773910423.690924,1550,R_Elbow,117.72,1,25.4
1773910423.731412,1551,R_Elbow,116.30,1,25.4
1773910423.770582,1552,R_Elbow,113.64,1,25.4
1773910423.810996,1553,R_Elbow,106.36,1,25.4
1773910423.850274,1554,R_Elbow,106.36,1,25.4
1773910423.889910,1555,R_Elbow,106.36,1,25.4
1773910423.929488,1556,R_Elbow,95.82,1,25.4
1773910423.968198,1557,R_Elbow,87.46,1,25.4
1773910424.006765,1558,R_Elbow,82.39,1,25.4
1773910424.046241,1559,R_Elbow,61.43,1,25.4
1773910424.085428,1560,R_Elbow,54.58,1,25.4
1773910424.124359,1561,R_Elbow,42.44,1,25.4
1773910424.164054,1562,R_Elbow,0.00,0,24.9
1773910424.203664,1563,R_Elbow,17.33,1,24.9
1773910424.242169,1564,R_Elbow,4.44,1,24.9
1773910424.281975,1565,R_Elbow,6.85,1,24.9
1773910424.320630,1566,R_Elbow,9.50,1,24.9
1773910424.359375,1567,R_Elbow,24.77,1,24.9
1773910424.398333,1568,R_Elbow,24.77,1,24.9
1773910424.440482,1569,R_Elbow,36.58,1,24.9
1773910424.479744,1570,R_Elbow,35.11,1,24.9
1773910424.519693,1571,R_Elbow,35.68,1,24.9
1773910424.559411,1572,R_Elbow,32.09,1,24.9
1773910424.598244,1573,R_Elbow,37.84,1,24.9
1773910424.637654,1574,R_Elbow,23.11,1,24.9
1773910424.676434,1575,R_Elbow,0.16,1,24.9
1773910424.714894,1576,R_Elbow,4.90,1,24.9
1773910424.753984,1577,R_Elbow,4.51,1,24.9
1773910424.792279,1578,R_Elbow,24.82,1,24.9
1773910424.830682,1579,R_Elbow,30.30,1,24.9
1773910424.868907,1580,R_Elbow,47.94,1,24.9
1773910424.908733,1581,R_Elbow,47.94,1,24.9
1773910424.948602,1582,R_Elbow,47.94,1,24.9
1773910424.987642,1583,R_Elbow,96.18,1,24.9
1773910425.026429,1584,R_Elbow,105.62,1,24.9
1773910425.064405,1585,R_Elbow,113.84,1,24.9
1773910425.102360,1586,R_Elbow,95.00,1,24.9
1773910425.141154,1587,R_Elbow,109.02,1,24.9
1773910425.179712,1588,R_Elbow,131.78,1,25.6
1773910425.218259,1589,R_Elbow,140.20,1,25.6
1773910425.256669,1590,R_Elbow,144.61,1,25.6
1773910425.295954,1591,R_Elbow,150.30,1,25.6
1773910425.333658,1592,R_Elbow,147.19,1,25.6
1773910425.372394,1593,R_Elbow,150.93,1,25.6
1773910425.410433,1594,R_Elbow,150.93,1,25.6
1773910425.448343,1595,R_Elbow,150.93,1,25.6
1773910425.487128,1596,R_Elbow,156.17,1,25.6
1773910425.527232,1597,R_Elbow,147.37,1,25.6
1773910425.565967,1598,R_Elbow,156.23,1,25.6
1773910425.604758,1599,R_Elbow,92.38,1,25.6
1773910425.643961,1600,R_Elbow,93.78,1,25.6
1773910425.682785,1601,R_Elbow,73.88,1,25.6
1773910425.722220,1602,R_Elbow,103.30,1,25.6
1773910425.761428,1603,R_Elbow,113.63,1,25.6
1773910425.801385,1604,R_Elbow,99.55,1,25.6
1773910425.841319,1605,R_Elbow,81.24,1,25.6
1773910425.880635,1606,R_Elbow,58.40,1,25.6
1773910425.920200,1607,R_Elbow,39.05,1,25.6
1773910425.958682,1608,R_Elbow,39.05,1,25.6
1773910425.998904,1609,R_Elbow,39.05,1,25.6
1773910426.039077,1610,R_Elbow,55.01,1,25.6
1773910426.079912,1611,R_Elbow,60.82,1,25.6
1773910426.119557,1612,R_Elbow,54.71,1,25.6
1773910426.158543,1613,R_Elbow,52.01,1,25.6
1773910426.197663,1614,R_Elbow,52.47,1,25.5
1773910426.237217,1615,R_Elbow,55.48,1,25.5
1773910426.276776,1616,R_Elbow,48.58,1,25.5
1773910426.315604,1617,R_Elbow,30.09,1,25.5
1773910426.355835,1618,R_Elbow,16.96,1,25.5
1773910426.397590,1619,R_Elbow,11.04,1,25.5
1773910426.438393,1620,R_Elbow,34.73,1,25.5
1773910426.478309,1621,R_Elbow,60.93,1,25.5
1773910426.517898,1622,R_Elbow,60.93,1,25.5
1773910426.558051,1623,R_Elbow,97.65,1,25.5
1773910426.599035,1624,R_Elbow,114.57,1,25.5
1773910426.639721,1625,R_Elbow,121.83,1,25.5
1773910426.679749,1626,R_Elbow,131.39,1,25.5
1773910426.719950,1627,R_Elbow,125.72,1,25.5
1773910426.759668,1628,R_Elbow,91.44,1,25.5
1773910426.801155,1629,R_Elbow,126.82,1,25.5
1773910426.841368,1630,R_Elbow,158.39,1,25.5
1773910426.880545,1631,R_Elbow,158.35,1,25.5
1773910426.919471,1632,R_Elbow,151.68,1,25.5
1773910426.958175,1633,R_Elbow,155.04,1,25.5
1773910427.001624,1634,R_Elbow,155.04,1,25.5
1773910427.043632,1635,R_Elbow,155.04,1,25.5
1773910427.083317,1636,R_Elbow,147.96,1,25.5
1773910427.125559,1637,R_Elbow,146.86,1,25.5
1773910427.165951,1638,R_Elbow,149.67,1,25.5
1773910427.204395,1639,R_Elbow,133.56,1,24.8
1773910427.243530,1640,R_Elbow,83.04,1,24.8
1773910427.283225,1641,R_Elbow,122.27,1,24.8
1773910427.322728,1642,R_Elbow,100.86,1,24.8
1773910427.365113,1643,R_Elbow,99.39,1,24.8
1773910427.405580,1644,R_Elbow,84.19,1,24.8
1773910427.444071,1645,R_Elbow,70.46,1,24.8
1773910427.482704,1646,R_Elbow,57.23,1,24.8
1773910427.521558,1647,R_Elbow,57.23,1,24.8
1773910427.737517,1648,R_Elbow,32.58,1,24.8
1773910427.776640,1649,R_Elbow,17.91,1,24.8
1773910427.815484,1650,R_Elbow,6.02,1,24.8
1773910427.856074,1651,R_Elbow,7.45,1,24.8
1773910427.895236,1652,R_Elbow,21.24,1,24.8
1773910427.936075,1653,R_Elbow,47.91,1,24.8
1773910427.976068,1654,R_Elbow,81.21,1,24.8
1773910428.015242,1655,R_Elbow,91.28,1,24.8
1773910428.055990,1656,R_Elbow,91.28,1,24.8
1773910428.096328,1657,R_Elbow,91.28,1,24.8
1773910428.135592,1658,R_Elbow,104.44,1,24.8
1773910428.175676,1659,R_Elbow,104.93,1,24.8
1773910428.214500,1660,R_Elbow,97.84,1,20.8
1773910428.253218,1661,R_Elbow,114.12,1,20.8
1773910428.292505,1662,R_Elbow,115.78,1,20.8
1773910428.331011,1663,R_Elbow,114.31,1,20.8
1773910428.370048,1664,R_Elbow,95.98,1,20.8
1773910428.408792,1665,R_Elbow,87.09,1,20.8
1773910428.447201,1666,R_Elbow,85.32,1,20.8
1773910428.486081,1667,R_Elbow,78.38,1,20.8
1773910428.524163,1668,R_Elbow,73.82,1,20.8
1773910428.562831,1669,R_Elbow,64.52,1,20.8
1773910428.601634,1670,R_Elbow,64.52,1,20.8
1773910428.639987,1671,R_Elbow,12.95,1,20.8
1773910428.677155,1672,R_Elbow,5.19,1,20.8
1773910428.714980,1673,R_Elbow,19.98,1,20.8
1773910428.754852,1674,R_Elbow,26.82,1,20.8
1773910428.794787,1675,R_Elbow,35.32,1,20.8
1773910428.832448,1676,R_Elbow,34.44,1,20.8
1773910428.871847,1677,R_Elbow,36.94,1,20.8
1773910428.909569,1678,R_Elbow,31.46,1,20.8
1773910428.947790,1679,R_Elbow,31.26,1,20.8
1773910428.987459,1680,R_Elbow,44.61,1,20.8
1773910429.026346,1681,R_Elbow,43.83,1,20.8
1773910429.065067,1682,R_Elbow,42.62,1,20.8
1773910429.103521,1683,R_Elbow,42.62,1,20.8
1773910429.142008,1684,R_Elbow,42.62,1,20.8
1773910429.180894,1685,R_Elbow,61.47,1,20.8
1773910429.220512,1686,R_Elbow,70.62,1,25.8
1773910429.259047,1687,R_Elbow,71.75,1,25.8
1773910429.297278,1688,R_Elbow,77.73,1,25.8
1773910429.335083,1689,R_Elbow,82.75,1,25.8
1773910429.373708,1690,R_Elbow,97.05,1,25.8
1773910429.412204,1691,R_Elbow,96.04,1,25.8
1773910429.451429,1692,R_Elbow,99.68,1,25.8
1773910429.490317,1693,R_Elbow,101.34,1,25.8
1773910429.529504,1694,R_Elbow,95.74,1,25.8
1773910429.568186,1695,R_Elbow,99.32,1,25.8
1773910429.607708,1696,R_Elbow,115.18,1,25.8
1773910429.646926,1697,R_Elbow,115.18,1,25.8
1773910429.685838,1698,R_Elbow,99.86,1,25.8
1773910429.724746,1699,R_Elbow,98.65,1,25.8
1773910429.763048,1700,R_Elbow,100.17,1,25.8
1773910429.801676,1701,R_Elbow,96.92,1,25.8
1773910429.840078,1702,R_Elbow,52.99,1,25.8
1773910429.878206,1703,R_Elbow,16.69,1,25.8
1773910429.916801,1704,R_Elbow,7.97,1,25.8
1773910429.954897,1705,R_Elbow,28.14,1,25.8
1773910429.992183,1706,R_Elbow,36.23,1,25.8
1773910430.031279,1707,R_Elbow,41.13,1,25.8
1773910430.069584,1708,R_Elbow,42.90,1,25.8
1773910430.108113,1709,R_Elbow,37.94,1,25.8
1773910430.146935,1710,R_Elbow,37.94,1,25.8
1773910430.185306,1711,R_Elbow,37.94,1,25.8
1773910430.224669,1712,R_Elbow,20.83,1,25.9
1773910430.263346,1713,R_Elbow,19.44,1,25.9
1773910430.302142,1714,R_Elbow,20.51,1,25.9
1773910430.340771,1715,R_Elbow,22.12,1,25.9
1773910430.378979,1716,R_Elbow,25.36,1,25.9
1773910430.417692,1717,R_Elbow,29.52,1,25.9
1773910430.456564,1718,R_Elbow,33.76,1,25.9
1773910430.494807,1719,R_Elbow,37.90,1,25.9
1773910430.533227,1720,R_Elbow,41.89,1,25.9
1773910430.571549,1721,R_Elbow,41.98,1,25.9
1773910430.610047,1722,R_Elbow,43.03,1,25.9
1773910430.648437,1723,R_Elbow,43.03,1,25.9
1773910430.686822,1724,R_Elbow,43.03,1,25.9
1773910430.725413,1725,R_Elbow,42.09,1,25.9
1773910430.764575,1726,R_Elbow,33.25,1,25.9
1773910430.803296,1727,R_Elbow,28.72,1,25.9
1773910430.842569,1728,R_Elbow,28.62,1,25.9
1773910430.881491,1729,R_Elbow,26.41,1,25.9
1773910430.920141,1730,R_Elbow,27.00,1,25.9
1773910430.958998,1731,R_Elbow,26.01,1,25.9
1773910430.997516,1732,R_Elbow,22.68,1,25.9
